time,x,y,vx,vy,yaw
1716570072.487293,0.907826,0.684010,0.036799,-0.172246,1.151626
1716570072.497361,0.919702,0.752715,1.179598,6.824093,1.219162
1716570072.512283,0.902644,0.729454,-1.143174,-1.558882,1.201345
1716570072.522267,0.902861,0.731985,0.000000,0.000000,1.206817
1716570072.537309,0.877107,0.717402,-1.712204,-0.969489,1.187198
1716570072.547289,0.869915,0.706689,0.000000,0.000000,1.176926
1716570072.562304,0.870890,0.710419,0.064938,0.248449,1.185253
1716570072.572321,0.863638,0.700106,-0.723981,-1.029631,1.174943
1716570072.587330,0.867628,0.722412,0.265811,1.486102,1.193895
1716570072.597302,0.871789,0.731837,0.000000,0.000000,1.206424
1716570072.612289,0.868838,0.729161,-0.196940,-0.178568,1.205988
1716570072.622284,0.870785,0.741704,0.000000,0.000000,1.217163
1716570072.637301,0.858173,0.729203,-0.839809,-0.832378,1.197109
1716570072.647294,0.871287,0.750482,0.000000,0.000000,1.223104
1716570072.662282,0.878129,0.759863,0.456524,0.625952,1.235907
1716570072.672306,0.872157,0.747989,-0.595679,-1.184551,1.224117
1716570072.687306,0.883609,0.762951,0.763453,0.997546,1.194931
1716570072.697275,0.878790,0.749569,0.000000,0.000000,1.182316
1716570072.712286,0.890528,0.765222,0.781919,1.042777,1.194558
1716570072.722269,0.899405,0.784220,0.000000,0.000000,1.187084
1716570072.737295,0.914066,0.828922,0.975687,2.974942,1.220076
1716570072.747271,0.910005,0.815415,0.000000,0.000000,1.207762
1716570072.762283,0.903615,0.795514,-0.425673,-1.325652,1.189230
1716570072.772327,0.909218,0.826785,0.557901,3.113394,1.169030
1716570072.782294,0.924305,0.851574,0.000000,0.000000,1.177566
1716570072.797286,0.927069,0.863804,0.184351,0.815734,1.171241
1716570072.812289,0.930297,0.856709,0.215148,-0.472899,1.159732
1716570072.822315,0.927083,0.842488,-0.320597,-1.418333,1.146731
1716570072.837403,0.942291,0.842516,1.007957,0.001817,1.138558
1716570072.847275,0.940140,0.826207,0.000000,0.000000,1.123958
1716570072.862280,0.990825,0.888275,3.377830,4.136490,1.132695
1716570072.872305,0.989387,0.871525,-0.143443,-1.670916,1.117869
1716570072.897274,0.988732,0.830918,-0.026233,-1.626273,1.078780
1716570072.912287,0.986502,0.802183,-0.148553,-1.914037,1.053582
1716570072.922278,1.020691,0.854861,0.000000,0.000000,1.050937
1716570072.932298,1.029959,0.850914,0.925008,-0.393879,1.039869
1716570072.947273,0.994870,0.817433,-2.343045,-2.235662,1.019099
1716570072.962281,1.001702,0.804364,0.455236,-0.870898,1.000394
1716570072.972345,0.997393,0.800776,-0.428162,-0.356526,0.986563
1716570072.987294,1.072506,0.915106,5.024631,7.647988,0.975704
1716570072.997303,1.071796,0.892854,-0.071028,-2.223226,0.957772
1716570073.022485,1.080892,0.853339,0.361210,-1.569177,0.917147
1716570073.032417,1.109762,0.855723,0.000000,0.000000,0.908093
1716570073.047273,1.162626,0.868981,3.558371,0.892420,0.867326
1716570073.062314,1.163356,0.828614,0.048473,-2.683786,0.835975
1716570073.082276,1.184451,0.797484,1.056772,-1.559448,0.800230
1716570073.097303,1.155708,0.740717,-1.912668,-3.777614,0.765604
1716570073.112292,1.219160,0.760368,4.233272,1.311028,0.741347
1716570073.122283,1.242149,0.750609,0.000000,0.000000,0.724400
1716570073.147290,1.226306,0.689096,-0.633550,-2.459763,0.682256
1716570073.162287,1.219782,0.646224,-0.435050,-2.858783,0.650870
1716570073.172298,1.317915,0.691245,9.802101,4.496881,0.637958
1716570073.187311,1.290385,0.642716,-1.833817,-3.232579,0.611103
1716570073.212281,1.306483,0.586175,0.644692,-2.264302,0.561262
1716570073.222291,1.299224,0.556444,-0.725107,-2.970155,0.540696
1716570073.232278,1.291444,0.527324,0.000000,0.000000,0.520177
1716570073.247308,1.304625,0.486589,0.876998,-2.710262,0.486393
1716570073.262310,1.290585,0.439635,-0.935837,-3.129850,0.453744
1716570073.272740,1.351086,0.438871,5.800621,-0.073201,0.439279
1716570073.287287,1.382523,0.418820,2.160949,-1.378288,0.404390
1716570073.297270,1.457356,0.421410,0.000000,0.000000,0.377869
1716570073.312289,1.462576,0.375815,0.347552,-3.035822,0.344818
1716570073.322266,1.450771,0.340597,0.000000,0.000000,0.322576
1716570073.332290,1.471652,0.316468,2.083086,-2.407027,0.300877
1716570073.347270,1.425461,0.274931,-3.083407,-2.772730,0.279101
1716570073.362289,1.502489,0.259138,5.128764,-1.051532,0.242548
1716570073.372276,1.522653,0.232055,0.000000,0.000000,0.220553
1716570073.387378,1.485279,0.194209,-2.474699,-2.506002,0.202391
1716570073.397311,1.491631,0.165222,0.000000,0.000000,0.182143
1716570073.412289,1.453742,0.089346,-2.529685,-5.065840,0.148477
1716570073.422292,1.540878,0.070933,8.711322,-1.840786,0.127968
1716570073.432300,1.545384,0.040255,0.450243,-3.065096,0.107382
1716570073.447269,1.501231,-0.007943,-2.949694,-3.219907,0.081224
1716570073.462307,1.468450,-0.056980,-2.179847,-3.260846,0.050552
1716570073.482278,1.477546,-0.116021,0.455462,-2.956399,0.004234
1716570073.497294,1.412645,-0.155143,-4.322048,-2.605324,-0.017754
1716570073.512284,1.511706,-0.202360,6.608570,-3.149932,-0.053210
1716570073.522262,1.510461,-0.234304,0.000000,0.000000,-0.073235
1716570073.532276,1.483813,-0.264435,-2.661067,-3.008786,-0.092252
1716570073.547270,1.439224,-0.258224,-2.973665,0.414221,-0.088480
1716570073.557284,1.451102,-0.279615,1.186146,-2.136201,-0.105438
1716570073.572389,1.409564,-0.316435,-2.749977,-2.437616,-0.129389
1716570073.587296,1.490058,-0.306012,5.399694,0.699189,-0.127342
1716570073.597275,1.541212,-0.329855,0.000000,0.000000,-0.141772
1716570073.612291,1.559258,-0.364984,1.201713,-2.339367,-0.159598
1716570073.622294,1.531736,-0.382529,-2.751277,-1.753944,-0.169767
1716570073.647265,1.555736,-0.400353,0.961110,-0.713757,-0.176386
1716570073.662284,1.515052,-0.420557,-2.708946,-1.345332,-0.188620
1716570073.672354,1.604721,-0.459724,8.904064,-3.889228,-0.203218
1716570073.687288,1.566805,-0.458395,-2.538943,0.088961,-0.203375
1716570073.697272,1.540050,-0.467463,0.000000,0.000000,-0.208489
1716570073.712301,1.540050,-0.489655,0.000040,-1.476577,-0.219877
1716570073.722273,1.513172,-0.498263,0.000000,0.000000,-0.224986
1716570073.732301,1.565558,-0.524161,5.224288,-2.582687,-0.235579
1716570073.747312,1.482543,-0.464837,-5.529978,3.951811,-0.204256
1716570073.762278,1.443163,-0.470886,-2.631394,-0.404166,-0.207364
1716570073.772306,1.454365,-0.481482,1.117194,-1.056705,-0.205773
1716570073.782294,1.428050,-0.485356,0.000000,0.000000,-0.207847
1716570073.797303,1.377916,-0.466114,-3.340082,1.281961,-0.197210
1716570073.812311,1.371842,-0.473369,-0.404747,-0.483400,-0.197362
1716570073.822298,1.345661,-0.473688,0.000000,0.000000,-0.197387
1716570073.837401,1.378904,-0.475998,2.201125,-0.152950,-0.187091
1716570073.847315,1.386078,-0.480083,0.000000,0.000000,-0.184683
1716570073.862287,1.348266,-0.476862,-2.525412,0.215136,-0.182223
1716570073.872596,1.426761,-0.488385,7.614501,-1.117779,-0.177930
1716570073.897302,1.368486,-0.450806,-2.358689,1.521007,-0.154917
1716570073.912276,1.332618,-0.442988,-2.395421,0.522092,-0.148944
1716570073.922268,1.308663,-0.438019,0.000000,0.000000,-0.144957
1716570073.937299,1.231460,-0.410077,-5.136408,1.858967,-0.124607
1716570073.947292,1.235450,-0.410465,0.000000,0.000000,-0.112616
1716570073.962287,1.199725,-0.401474,-2.382539,0.599609,-0.104938
1716570073.972298,1.268690,-0.406823,6.888642,-0.534225,-0.092379
1716570073.987273,1.297139,-0.384484,1.899675,1.491693,-0.049336
1716570073.997273,1.273695,-0.376912,0.000000,0.000000,-0.043671
1716570074.007321,1.250107,-0.369584,-2.347769,0.729387,-0.037979
1716570074.022363,1.234613,-0.360554,-1.030019,0.600301,-0.025019
1716570074.032297,1.260716,-0.357135,0.000000,0.000000,-0.008343
1716570074.047292,1.235037,-0.341253,-1.712632,1.059202,0.015391
1716570074.062344,1.199806,-0.331596,-2.340575,0.641582,0.023176
1716570074.072354,1.176344,-0.325489,-2.343658,0.610097,0.028353
1716570074.087314,1.189847,-0.324900,0.902630,0.039364,0.036478
1716570074.097278,1.186860,-0.319118,0.000000,0.000000,0.047129
1716570074.112329,1.229094,-0.305083,2.805964,0.932484,0.088355
1716570074.122266,1.206613,-0.299056,0.000000,0.000000,0.093014
1716570074.147282,1.152017,-0.277618,-2.182471,0.856987,0.114179
1716570074.162289,1.172789,-0.261183,1.384100,1.095080,0.148846
1716570074.173000,1.177606,-0.252501,0.449741,0.810604,0.166455
1716570074.187320,1.149429,-0.232088,-1.967640,1.425491,0.185746
1716570074.197272,1.128429,-0.225047,0.000000,0.000000,0.191404
1716570074.212293,1.120822,-0.208340,-0.506399,1.112185,0.211890
1716570074.222267,1.099657,-0.201763,0.000000,0.000000,0.217561
1716570074.237285,1.129773,-0.180873,2.005337,1.391010,0.253289
1716570074.247278,1.126884,-0.171594,0.000000,0.000000,0.266197
1716570074.262287,1.095242,-0.162508,-2.108173,0.605368,0.273876
1716570074.272321,1.103242,-0.141490,0.797301,2.094800,0.287683
1716570074.287300,1.076811,-0.141675,-1.764511,-0.012314,0.283011
1716570074.297276,1.153183,-0.104616,0.000000,0.000000,0.338057
1716570074.312291,1.122269,-0.096399,-2.058855,0.547244,0.344381
1716570074.322268,1.101702,-0.091158,0.000000,0.000000,0.348583
1716570074.337339,1.106792,-0.079735,0.337747,0.757980,0.365992
1716570074.347257,1.087135,-0.074872,0.000000,0.000000,0.369972
1716570074.362286,1.057318,-0.067806,-1.983964,0.470224,0.376003
1716570074.372278,1.054591,-0.058456,0.000000,0.000000,0.389388
1716570074.382306,1.034642,-0.054034,-1.989230,0.440956,0.393412
1716570074.397271,1.087317,-0.021016,3.519767,2.206298,0.426158
1716570074.407308,1.085179,-0.011047,-0.212986,0.993379,0.438434
1716570074.422314,1.133798,0.052937,3.239948,4.263870,0.479199
1716570074.432275,1.131318,0.063732,0.000000,0.000000,0.491015
1716570074.447267,1.098106,0.062468,-2.215292,-0.084280,0.490999
1716570074.462289,1.090974,0.099597,-0.474801,2.471595,0.507314
1716570074.472955,1.071745,0.102853,-1.802904,0.305288,0.510012
1716570074.487300,1.110643,0.139178,2.711574,2.532170,0.548759
1716570074.497266,1.127043,0.166821,0.000000,0.000000,0.563826
1716570074.507294,1.109752,0.169776,-1.724342,0.294733,0.566135
1716570074.522269,1.099111,0.182275,-0.710556,0.834700,0.578489
1716570074.532272,1.081829,0.185062,-1.727676,0.278605,0.580791
1716570074.547269,1.062424,0.196277,-1.293981,0.747815,0.586719
1716570074.572277,1.042488,0.216027,-0.797189,0.789743,0.606138
1716570074.582325,1.093275,0.263624,5.054260,4.736771,0.630648
1716570074.597293,1.137429,0.290293,2.949855,1.781689,0.650808
1716570074.612281,1.147691,0.317485,0.684736,1.814395,0.673021
1716570074.622297,1.131172,0.319838,-1.649227,0.234860,0.674752
1716570074.662280,1.072958,0.335772,-1.455972,0.398522,0.684081
1716570074.672304,1.056897,0.336860,-1.602133,0.108522,0.684961
1716570074.682287,1.099111,0.396596,0.000000,0.000000,0.718417
1716570074.697298,1.078281,0.398484,-1.387668,0.125776,0.718961
1716570074.712283,1.077407,0.414039,-0.058293,1.038005,0.729696
1716570074.722268,1.061734,0.414178,0.000000,0.000000,0.729804
1716570074.737303,1.076882,0.442416,1.007533,1.878139,0.755496
1716570074.747322,1.074476,0.452049,-0.240139,0.961555,0.763051
1716570074.762280,1.051243,0.451217,-1.553217,-0.055660,0.762294
1716570074.787320,1.031897,0.466728,-0.772594,0.619451,0.770480
1716570074.797267,1.016696,0.464502,0.000000,0.000000,0.768541
1716570074.812300,1.057920,0.520760,2.742331,3.742368,0.819854
1716570074.822280,1.042776,0.518555,0.000000,0.000000,0.817908
1716570074.837303,0.998404,0.526065,-2.953532,0.499854,0.828318
1716570074.847265,0.983463,0.522859,0.000000,0.000000,0.825459
1716570074.862282,1.009338,0.575465,1.723149,3.503251,0.874658
1716570074.872279,1.012968,0.589524,0.000000,0.000000,0.891173
1716570074.912282,0.958749,0.568526,-1.355353,-0.524910,0.885379
1716570074.922264,0.993121,0.619279,0.000000,0.000000,0.945650
1716570074.937303,0.975362,0.607587,-1.180913,-0.777496,0.941651
1716570074.957313,0.960714,0.605977,-0.732025,-0.080480,0.943698
1716570074.972260,0.940577,0.596550,-1.347263,-0.630680,0.934535
1716570074.982271,0.927052,0.590471,-1.350970,-0.607234,0.928398
1716570075.012276,0.903774,0.587846,-0.775808,-0.087501,0.906536
1716570075.022268,0.934032,0.652903,0.000000,0.000000,0.949105
1716570075.037316,0.920771,0.635421,-0.881172,-1.161751,0.942455
1716570075.047267,0.970856,0.702493,0.000000,0.000000,1.000253
1716570075.062281,0.954538,0.687067,-1.086950,-1.027433,0.985847
1716570075.072602,0.943215,0.676820,-1.097000,-0.992833,0.975944
1716570075.097284,0.931757,0.651791,-0.464247,-1.014098,0.964015
1716570075.107271,0.958058,0.686411,0.000000,0.000000,1.002195
1716570075.122362,0.959900,0.687962,0.122073,0.102767,1.006403
1716570075.132291,0.949979,0.676430,0.000000,0.000000,0.995330
1716570075.147300,0.945462,0.651466,-0.301000,-1.663290,0.978951
1716570075.162274,0.931625,0.630717,-0.924077,-1.385711,0.959029
1716570075.172288,0.983472,0.701500,5.177358,7.068251,1.005851
1716570075.197273,0.929492,0.635858,-2.160575,-2.627329,0.952637
1716570075.212301,0.931470,0.639044,0.131612,0.211971,0.940572
1716570075.222273,0.922347,0.624306,0.000000,0.000000,0.925998
1716570075.237330,0.948628,0.650001,1.745329,1.706406,0.956677
1716570075.247267,0.939597,0.633930,0.000000,0.000000,0.941718
1716570075.282273,0.925238,0.615339,-0.410170,-0.531068,0.889459
1716570075.297279,0.907551,0.581552,-1.178710,-2.251652,0.872711
1716570075.307297,0.966053,0.638249,5.839223,5.659045,0.904305
1716570075.322272,0.967952,0.634260,0.126808,-0.266373,0.882053
1716570075.337321,0.979591,0.604156,0.773388,-2.000433,0.863467
1716570075.347273,0.972285,0.583149,0.000000,0.000000,0.844772
1716570075.362289,1.037284,0.652931,4.328589,4.647145,0.866498
1716570075.372879,1.030618,0.630350,-0.629429,-2.132404,0.846604
1716570075.397264,1.008663,0.556289,-0.900340,-3.037035,0.794487
1716570075.412306,1.054371,0.581014,3.038834,1.643802,0.773046
1716570075.422337,1.069189,0.573281,1.477151,-0.770818,0.764119
1716570075.437302,1.064386,0.552473,-0.320962,-1.390501,0.745513
1716570075.447270,1.056911,0.527296,0.000000,0.000000,0.725093
1716570075.462311,1.092260,0.550310,2.350161,1.530014,0.697381
1716570075.472280,1.084888,0.525506,0.000000,0.000000,0.676960
1716570075.482271,1.128455,0.536263,0.000000,0.000000,0.684415
1716570075.497270,1.118175,0.524151,-0.685405,-0.807478,0.681617
1716570075.522271,1.111613,0.474522,-0.262449,-1.985066,0.642818
1716570075.532310,1.142459,0.475831,3.072858,0.130427,0.643725
1716570075.547267,1.187004,0.475022,2.978127,-0.054085,0.620155
1716570075.562283,1.172882,0.438139,-0.940497,-2.456215,0.592426
1716570075.582286,1.178024,0.404882,0.257097,-1.662673,0.565533
1716570075.597266,1.134165,0.368594,-2.927866,-2.422355,0.536271
1716570075.612283,1.187464,0.379761,3.549211,0.743548,0.529343
1716570075.622313,1.202339,0.368906,1.482996,-1.082157,0.521159
1716570075.637329,1.180752,0.337077,-1.437641,-2.119727,0.504067
1716570075.647277,1.186034,0.322212,0.000000,0.000000,0.493594
1716570075.662303,1.166660,0.288410,-1.289325,-2.249493,0.468190
1716570075.672965,1.222251,0.313919,5.213790,2.392443,0.479976
1716570075.712279,1.215101,0.282678,-0.181852,-0.794671,0.444367
1716570075.722274,1.247420,0.280567,0.000000,0.000000,0.447422
1716570075.737311,1.285178,0.305111,2.511084,1.632292,0.450453
1716570075.747303,1.270043,0.285823,0.000000,0.000000,0.437192
1716570075.762279,1.260618,0.264886,-0.629331,-1.398040,0.419867
1716570075.772295,1.261801,0.252628,0.118120,-1.223993,0.413035
1716570075.782270,1.246093,0.234567,0.000000,0.000000,0.399797
1716570075.797267,1.285572,0.255308,2.632406,1.383063,0.416219
1716570075.812282,1.280139,0.233005,-0.361786,-1.485457,0.403560
1716570075.822265,1.263319,0.214130,0.000000,0.000000,0.390075
1716570075.847311,1.230733,0.177240,-1.301075,-1.472943,0.374331
1716570075.862311,1.329317,0.196260,6.571946,1.267952,0.397496
1716570075.872302,1.311772,0.177709,0.000000,0.000000,0.384277
1716570075.897290,1.281726,0.173091,-1.202407,-0.184801,0.383778
1716570075.912308,1.269756,0.152197,-0.797012,-1.391293,0.368634
1716570075.922276,1.251110,0.135299,0.000000,0.000000,0.356596
1716570075.937302,1.210598,0.119572,-2.696185,-1.046712,0.350179
1716570075.947289,1.224842,0.118695,0.000000,0.000000,0.354729
1716570075.957269,1.276700,0.122844,0.000000,0.000000,0.375094
1716570075.967291,1.373071,0.149887,9.616659,2.698523,0.401923
1716570075.982295,1.405019,0.151182,2.129255,0.086308,0.411842
1716570075.997281,1.367335,0.153022,-2.514702,0.122763,0.407934
1716570076.022282,1.339335,0.123006,-1.119915,-1.200529,0.393965
1716570076.037366,1.285384,0.104801,-3.576825,-1.206949,0.390153
1716570076.047274,1.338686,0.112541,0.000000,0.000000,0.417123
1716570076.057278,1.365776,0.126202,2.707892,1.365626,0.421596
1716570076.082271,1.348186,0.102411,-0.703763,-0.951899,0.413808
1716570076.097283,1.335547,0.097994,-0.841988,-0.294223,0.431260
1716570076.112277,1.358443,0.096599,1.526990,-0.093082,0.443360
1716570076.122462,1.338424,0.083550,-1.965572,-1.281203,0.434441
1716570076.147265,1.349729,0.057455,0.455766,-1.052088,0.420885
1716570076.162283,1.320081,0.039815,-1.974182,-1.174572,0.408544
1716570076.172276,1.414468,0.100114,0.000000,0.000000,0.460756
1716570076.182275,1.416390,0.095522,0.000000,0.000000,0.463377
1716570076.197266,1.360255,0.113119,-3.744629,1.173855,0.474923
1716570076.362274,1.031302,0.013588,0.000000,0.000000,0.409707
1716570076.372277,1.327255,0.139243,0.000000,0.000000,0.539714
1716570076.382279,1.306108,0.131955,-2.114351,-0.728623,0.534404
1716570076.397275,1.273980,0.131170,-2.142405,-0.052357,0.542033
1716570076.412278,1.331133,0.180593,3.809409,3.294218,0.544815
1716570076.422268,1.330214,0.183742,0.000000,0.000000,0.548014
1716570076.432274,1.412370,0.229487,8.210271,4.571603,0.575054
1716570076.447272,1.359861,0.222614,-3.501177,-0.458312,0.571297
1716570076.482281,1.331476,0.245304,-0.810765,0.648125,0.543047
1716570076.497405,1.255991,0.233629,-4.990998,-0.771972,0.539237
1716570076.507298,1.345272,0.286805,0.000000,0.000000,0.555560
1716570076.532314,1.310996,0.280960,-1.370159,-0.233646,0.547699
1716570076.547265,1.351027,0.306447,2.677395,1.704629,0.553026
1716570076.562319,1.367037,0.320247,1.063553,0.916720,0.546277
1716570076.573175,1.343285,0.312185,-2.187888,-0.742610,0.540398
1716570076.582271,1.356118,0.323423,0.000000,0.000000,0.542159
1716570076.597264,1.272654,0.275559,-5.566796,-3.192364,0.528869
1716570076.612285,1.321267,0.311592,3.236171,2.398689,0.533890
1716570076.622289,1.332562,0.322136,1.129081,1.054006,0.535255
1716570076.632302,1.310677,0.315166,-2.185817,-0.696098,0.530147
1716570076.647295,1.306838,0.292499,-0.255988,-1.511785,0.512193
1716570076.662306,1.274839,0.279859,-2.131831,-0.842121,0.502587
1716570076.672272,1.362362,0.327248,0.000000,0.000000,0.505507
1716570076.682276,1.341298,0.318767,-2.105570,-0.847863,0.499105
1716570076.697295,1.294887,0.309007,-3.090084,-0.649820,0.489486
1716570076.712292,1.263937,0.294659,-2.063733,-0.956721,0.479099
1716570076.722279,1.293608,0.301502,0.000000,0.000000,0.480118
1716570076.737348,1.332417,0.338314,2.575329,2.442776,0.490890
1716570076.747275,1.369344,0.357966,0.000000,0.000000,0.491026
1716570076.762281,1.338210,0.345062,-2.074809,-0.859936,0.482277
1716570076.772309,1.337489,0.346406,-0.071845,0.133963,0.479456
1716570076.782275,1.375885,0.366185,0.000000,0.000000,0.482502
1716570076.797279,1.391284,0.365047,1.026330,-0.075796,0.479883
1716570076.812282,1.359721,0.350461,-2.103760,-0.972229,0.470071
1716570076.837294,1.337015,0.338099,-0.907811,-0.494235,0.459540
1716570076.847267,1.315713,0.328167,0.000000,0.000000,0.452571
1716570076.862287,1.426698,0.393053,7.389252,4.320069,0.462571
1716570076.873484,1.403235,0.381681,-2.095317,-1.015512,0.454745
1716570076.897275,1.364509,0.367478,-1.627741,-0.597012,0.447770
1716570076.912341,1.332533,0.351383,-2.122462,-1.068325,0.436567
1716570076.922270,1.311377,0.341192,0.000000,0.000000,0.429184
1716570076.937296,1.426946,0.387589,7.691372,3.087837,0.426625
1716570076.947268,1.405687,0.375658,0.000000,0.000000,0.418569
1716570076.962279,1.399059,0.367996,-0.441598,-0.510460,0.410843
1716570076.972302,1.377576,0.356724,-2.143203,-1.124546,0.402745
1716570076.982299,1.356081,0.345852,0.000000,0.000000,0.394669
1716570077.012301,1.320614,0.327126,-1.182136,-0.624161,0.373178
1716570077.022293,1.428405,0.401106,0.000000,0.000000,0.393983
1716570077.037324,1.407439,0.368360,-1.394863,-2.178604,0.375552
1716570077.047295,1.424795,0.365680,0.000000,0.000000,0.373208
1716570077.062306,1.390697,0.342776,-2.271536,-1.525798,0.357022
1716570077.072328,1.394732,0.335965,0.402619,-0.679568,0.351839
1716570077.097272,1.498870,0.354181,4.174774,0.730238,0.352311
1716570077.112282,1.490948,0.333846,-0.527781,-1.354813,0.339412
1716570077.122269,1.508529,0.326973,0.000000,0.000000,0.335619
1716570077.137314,1.459278,0.292885,-3.273602,-2.265732,0.315664
1716570077.147260,1.462664,0.280991,0.000000,0.000000,0.308899
1716570077.162280,1.425330,0.253389,-2.485634,-1.837715,0.289941
1716570077.172562,1.492837,0.256411,6.565692,0.293926,0.302280
1716570077.182272,1.468570,0.238899,0.000000,0.000000,0.290024
1716570077.212280,1.381679,0.164909,-2.895614,-2.465698,0.248985
1716570077.222300,1.355297,0.146419,-2.632872,-1.845293,0.235447
1716570077.237341,1.372182,0.124550,1.122618,-1.453998,0.213300
1716570077.247271,1.498154,0.133694,0.000000,0.000000,0.226378
1716570077.262295,1.457884,0.101355,-2.680342,-2.152443,0.204710
1716570077.277296,1.445200,0.074884,-0.845529,-1.764632,0.188718
1716570077.297296,1.367400,0.034378,-3.889947,-2.025264,0.165147
1716570077.312274,1.325058,0.002723,-2.826981,-2.113492,0.142847
1716570077.322263,1.339029,-0.017580,0.000000,0.000000,0.136101
1716570077.337329,1.283611,-0.037958,-3.678186,-1.352486,0.124002
1716570077.347265,1.558061,-0.013943,0.000000,0.000000,0.135392
1716570077.362276,1.538713,-0.044155,-1.289043,-2.012755,0.119125
1716570077.372307,1.551055,-0.061935,1.230418,-1.772497,0.112441
1716570077.397304,1.482640,-0.101960,-2.736860,-1.601151,0.095068
1716570077.412295,1.437482,-0.130467,-3.012294,-1.901569,0.076807
1716570077.422304,1.533550,-0.137965,9.598061,-0.749140,0.076124
1716570077.437295,1.504106,-0.173843,-1.964131,-2.393336,0.062465
1716570077.447291,1.472722,-0.193157,0.000000,0.000000,0.050211
1716570077.472770,1.438331,-0.238918,-1.349761,-1.796014,0.024818
1716570077.497571,1.487195,-0.239431,1.970298,-0.020690,0.035708
1716570077.507574,1.455113,-0.254924,-3.207015,-1.548711,0.026158
1716570077.522567,1.432355,-0.277568,-1.517967,-1.510342,0.015848
1716570077.533587,1.384953,-0.265807,-4.301406,1.067230,0.022517
1716570077.547571,1.471807,-0.275500,6.210679,-0.693144,0.030347
1716570077.557569,1.440066,-0.286740,0.000000,0.000000,0.023184
1716570077.572575,1.392291,-0.302784,-3.183575,-1.069161,0.012432
1716570077.597591,1.425121,-0.311122,1.312371,-0.333296,0.024013
1716570077.607567,1.416782,-0.325987,0.000000,0.000000,0.021362
1716570077.622586,1.407130,-0.339555,-0.642718,-0.903428,0.018526
1716570077.634132,1.352657,-0.344342,-4.717789,-0.414597,0.015428
1716570077.647577,1.335881,-0.355331,-1.247782,-0.817337,0.012207
1716570077.657571,1.304672,-0.362658,0.000000,0.000000,0.007033
1716570077.672570,1.378474,-0.369422,4.920427,-0.450960,0.012503
1716570077.712583,1.247079,-0.365816,-3.283762,0.090118,0.014212
1716570077.722577,1.216610,-0.370886,0.000000,0.000000,0.010642
1716570077.734933,1.256154,-0.370772,3.200399,0.009270,0.022935
1716570077.747577,1.263798,-0.376210,0.604518,-0.430135,0.014552
1716570077.757568,1.233906,-0.380337,0.000000,0.000000,0.011527
1716570077.772578,1.211884,-0.386297,-1.467249,-0.397053,0.009409
1716570077.786570,1.212028,-0.386386,0.010271,-0.006372,0.018335
1716570077.797580,1.243955,-0.388104,2.899631,-0.156038,0.021114
1716570077.807572,1.215148,-0.391378,0.000000,0.000000,0.018863
1716570077.833978,1.166874,-0.389108,-1.828129,0.085968,0.021932
1716570077.847565,1.185669,-0.389652,1.383260,-0.040014,0.030427
1716570077.857579,1.209858,-0.391763,2.415615,-0.210783,0.036592
1716570077.872576,1.167927,-0.394914,-2.795805,-0.210111,0.034235
1716570077.897582,1.138788,-0.405809,-1.165275,-0.435683,0.029526
1716570077.907567,1.112039,-0.407304,0.000000,0.000000,0.028254
1716570077.922570,1.160424,-0.408728,3.224990,-0.094893,0.043739
1716570077.933043,1.139725,-0.408923,-1.976326,-0.018671,0.046115
1716570077.947569,1.124213,-0.410137,-1.067905,-0.083545,0.048959
1716570077.957602,1.098420,-0.410976,-2.570681,-0.083651,0.048363
1716570077.972569,1.081786,-0.412167,-1.111365,-0.079551,0.051183
1716570077.997578,1.150972,-0.396411,2.766488,0.630030,0.072230
1716570078.007567,1.126640,-0.396140,0.000000,0.000000,0.072638
1716570078.022571,1.113726,-0.394578,-0.860738,0.104070,0.076807
1716570078.034449,1.079356,-0.383754,-2.893564,0.911295,0.082769
1716570078.047580,1.048820,-0.381951,-2.325583,0.137275,0.084522
1716570078.057571,1.054740,-0.378917,0.000000,0.000000,0.090245
1716570078.072931,1.019013,-0.376982,-2.326067,0.125952,0.092296
1716570078.087058,1.062321,-0.358319,3.065592,1.321103,0.112829
1716570078.097581,1.135786,-0.319265,6.981344,3.711235,0.133519
1716570078.107605,1.164314,-0.311129,2.846051,0.811752,0.145509
1716570078.122581,1.131454,-0.306844,-2.194146,0.286055,0.149292
1716570078.147571,1.113843,-0.287602,-0.704725,0.770029,0.162931
1716570078.157572,1.092804,-0.283760,-2.103645,0.384106,0.166271
1716570078.172583,1.163156,-0.263185,4.686659,1.370676,0.197247
1716570078.207573,1.105539,-0.220287,-1.646694,1.226004,0.232344
1716570078.222580,1.075704,-0.213272,-1.987984,0.467438,0.238584
1716570078.233840,1.149125,-0.179681,6.521112,2.983481,0.275095
1716570078.247577,1.122359,-0.172583,-1.948359,0.516691,0.280777
1716570078.277593,1.079658,-0.154154,-1.422600,0.613977,0.298372
1716570078.297582,1.028616,-0.144057,-2.553521,0.505118,0.309026
1716570078.307569,1.009941,-0.139097,0.000000,0.000000,0.313414
1716570078.322579,1.009829,-0.124264,-0.007512,0.988120,0.329183
1716570078.333689,0.989538,-0.112678,-1.826347,1.042896,0.334687
1716570078.347575,1.059320,-0.072612,5.025241,2.885280,0.376324
1716570078.357569,1.059324,-0.061508,0.000000,0.000000,0.387703
1716570078.373497,1.030024,-0.053284,-1.839582,0.516341,0.395039
1716570078.397578,1.027211,-0.022197,-0.116792,1.290971,0.421464
