# x_m,y_m,w_tr_right_m,w_tr_left_m
-36.9500,9.1500,0.6576,0.6576
-36.9000,9.1500,0.6083,0.6083
-36.8500,9.2000,0.5701,0.5701
-36.9500,9.1000,0.6519,0.6519
-37.0000,9.1000,0.7000,0.7000
-37.0000,9.0500,0.7000,0.7000
-36.9500,9.0500,0.6500,0.6500
-36.9000,9.1000,0.6021,0.6021
-36.9000,9.0500,0.6000,0.6000
-36.9500,9.0000,0.6500,0.6500
-37.0000,9.0000,0.7000,0.7000
-37.0500,9.0000,0.6500,0.6500
-37.0500,8.9500,0.6500,0.6500
-37.0000,8.9500,0.7000,0.7000
-36.9500,8.9500,0.6500,0.6500
-37.0000,8.9000,0.7000,0.7000
-37.0500,8.9000,0.6500,0.6500
-37.0000,8.8500,0.7000,0.7000
-36.9500,8.9000,0.6500,0.6500
-36.9500,8.8500,0.6500,0.6500
-36.9000,8.8500,0.6000,0.6000
-36.9500,8.8000,0.6519,0.6519
-37.0000,8.8000,0.7000,0.7000
-37.0000,8.7500,0.6964,0.6964
-36.9500,8.7500,0.6576,0.6576
-36.9000,8.8000,0.6021,0.6021
-36.9000,8.7500,0.6083,0.6083
-36.9500,8.7000,0.6671,0.6671
-36.9000,8.7000,0.6185,0.6185
-36.8500,8.7000,0.5701,0.5701
-36.9000,8.6500,0.6325,0.6325
-36.9500,8.6500,0.6801,0.6801
-36.9000,8.6000,0.6500,0.6500
-36.8500,8.6500,0.5852,0.5852
-36.8500,8.6000,0.6042,0.6042
-36.8000,8.6000,0.5590,0.5590
-36.8500,8.5500,0.6265,0.6265
-36.9000,8.5500,0.6708,0.6708
-36.8500,8.5000,0.6519,0.6519
-36.8000,8.5500,0.5831,0.5831
-36.8000,8.5000,0.6103,0.6103
-36.7500,8.5000,0.5701,0.5701
-36.8000,8.4500,0.6403,0.6403
-36.7500,8.4500,0.6021,0.6021
-36.7000,8.4500,0.5657,0.5657
-36.7500,8.4000,0.6364,0.6364
-36.8000,8.4000,0.6727,0.6727
-36.7500,8.3500,0.6727,0.6727
-36.7000,8.4000,0.6021,0.6021
-36.7000,8.3500,0.6364,0.6364
-36.6500,8.3500,0.6021,0.6021
-36.7000,8.3000,0.6727,0.6727
-36.6500,8.3000,0.6364,0.6364
-36.6000,8.3000,0.6021,0.6021
-36.6500,8.2500,0.6727,0.6727
-36.7000,8.2500,0.7071,0.7071
-36.6500,8.2000,0.7106,0.7106
-36.6000,8.2500,0.6403,0.6403
-36.6000,8.2000,0.6801,0.6801
-36.5500,8.2000,0.6519,0.6519
-36.6000,8.1500,0.7211,0.7211
-36.5500,8.1500,0.6946,0.6946
-36.5000,8.1500,0.6708,0.6708
-36.5500,8.1000,0.7382,0.7382
-36.6000,8.1000,0.7632,0.7632
-36.5500,8.0500,0.7810,0.7810
-36.5000,8.1000,0.7106,0.7106
-36.5000,8.0500,0.7500,0.7500
-36.4500,8.0500,0.7211,0.7211
-36.4000,8.0500,0.6946,0.6946
-36.4500,8.0000,0.7632,0.7632
-36.5000,8.0000,0.7906,0.7906
-36.4500,7.9500,0.8062,0.8062
-36.4000,8.0000,0.7382,0.7382
-36.3500,8.0000,0.7159,0.7159
-36.3000,8.0000,0.6964,0.6964
-36.3500,7.9500,0.7616,0.7616
-36.4000,7.9500,0.7826,0.7826
-36.3500,7.9000,0.8078,0.8078
-36.3000,7.9500,0.7433,0.7433
-36.2500,7.9500,0.7280,0.7280
-36.2000,7.9500,0.7159,0.7159
-36.1500,7.9500,0.7071,0.7071
-36.1000,7.9500,0.7018,0.7018
-36.0500,7.9500,0.6727,0.6727
-36.0000,7.9500,0.6403,0.6403
-35.9500,8.0000,0.6500,0.6500
-35.9000,8.0000,0.6265,0.6265
-35.8500,8.0000,0.6042,0.6042
-35.8000,8.0500,0.6083,0.6083
-35.7500,8.1000,0.5701,0.5701
-35.7000,8.1000,0.5852,0.5852
-35.6500,8.1500,0.5590,0.5590
-35.6000,8.2000,0.5385,0.5385
-35.5500,8.2000,0.5590,0.5590
-35.5000,8.2500,0.5408,0.5408
-35.4500,8.3000,0.5315,0.5315
-35.4000,8.3000,0.5657,0.5657
-35.3500,8.3500,0.5657,0.5657
-35.3000,8.4000,0.5590,0.5590
-35.2500,8.4000,0.5831,0.5831
-35.2000,8.4500,0.5590,0.5590
-35.1500,8.5000,0.5385,0.5385
-35.1000,8.5500,0.5148,0.5148
-35.0500,8.6000,0.5000,0.5000
-35.0000,8.6000,0.5315,0.5315
-34.9500,8.6500,0.5315,0.5315
-34.9000,8.7000,0.5408,0.5408
-34.8500,8.7000,0.5831,0.5831
-34.8000,8.7500,0.5831,0.5831
-34.7500,8.8000,0.5701,0.5701
-34.7000,8.8500,0.5657,0.5657
-34.6500,8.9000,0.5590,0.5590
-34.6000,8.9000,0.5831,0.5831
-34.5500,8.9500,0.5701,0.5701
-34.5000,9.0000,0.5657,0.5657
-34.4500,9.0000,0.6021,0.6021
-34.4000,9.0500,0.6021,0.6021
-34.3500,9.1000,0.5831,0.5831
-34.3000,9.1000,0.6103,0.6103
-34.2500,9.1500,0.6021,0.6021
-34.2000,9.2000,0.5831,0.5831
-34.1500,9.2000,0.6103,0.6103
-34.1000,9.2500,0.6021,0.6021
-34.0500,9.3000,0.6021,0.6021
-34.0000,9.3000,0.6265,0.6265
-33.9500,9.3500,0.6042,0.6042
-33.9000,9.4000,0.5831,0.5831
-33.8500,9.4000,0.6103,0.6103
-33.8000,9.4500,0.6021,0.6021
-33.7500,9.5000,0.5831,0.5831
-33.7000,9.5500,0.5590,0.5590
-33.6500,9.5500,0.5831,0.5831
-33.6000,9.6000,0.5701,0.5701
-33.5500,9.6500,0.5657,0.5657
-33.5000,9.6500,0.6021,0.6021
-33.4500,9.7000,0.6021,0.6021
-33.4000,9.7500,0.6021,0.6021
-33.3500,9.8000,0.5831,0.5831
-33.3000,9.8000,0.6042,0.6042
-33.2500,9.8500,0.5831,0.5831
-33.2000,9.9000,0.5701,0.5701
-33.1500,9.9500,0.5657,0.5657
-33.1000,10.0000,0.5657,0.5657
-33.0500,10.0500,0.5657,0.5657
-33.0000,10.1000,0.5657,0.5657
-32.9500,10.1500,0.5657,0.5657
-32.9000,10.2000,0.5657,0.5657
-32.8500,10.2500,0.5657,0.5657
-32.8000,10.2500,0.6021,0.6021
-32.7500,10.3000,0.6021,0.6021
-32.7000,10.3500,0.6021,0.6021
-32.6500,10.4000,0.6021,0.6021
-32.6000,10.4000,0.6403,0.6403
-32.5500,10.4500,0.6519,0.6519
-32.5000,10.5000,0.6708,0.6708
-32.4500,10.5500,0.6946,0.6946
-32.4000,10.6000,0.7106,0.7106
-32.3500,10.6500,0.7211,0.7211
-32.3000,10.6500,0.7632,0.7632
-32.2500,10.7000,0.7826,0.7826
-32.2000,10.7500,0.8062,0.8062
-32.1500,10.7500,0.8276,0.8276
-32.1000,10.8000,0.8485,0.8485
-32.1000,10.8500,0.8500,0.8500
-32.0500,10.9000,0.8732,0.8732
-32.0000,10.9500,0.9014,0.9014
-31.9500,11.0000,0.9179,0.9179
-31.9500,11.0500,0.9220,0.9220
-31.9000,11.1000,0.9618,0.9618
-31.9000,11.1500,0.9552,0.9552
-31.8500,11.2000,0.9657,0.9657
-31.8500,11.2500,0.9487,0.9487
-31.8500,11.3000,0.9301,0.9301
-31.9000,11.3500,0.9341,0.9341
-31.9000,11.4000,0.9179,0.9179
-31.9000,11.4500,0.8944,0.8944
-31.9000,11.5000,0.8732,0.8732
-31.9000,11.5500,0.8500,0.8500
-31.9000,11.6000,0.8276,0.8276
-31.9500,11.6500,0.8500,0.8500
-31.9500,11.7000,0.8276,0.8276
-31.9500,11.7500,0.8062,0.8062
-31.9500,11.8000,0.7810,0.7810
-32.0000,11.8500,0.7906,0.7906
-32.0000,11.9000,0.7632,0.7632
-32.0000,11.9500,0.7382,0.7382
-32.0500,12.0000,0.7500,0.7500
-32.0500,12.0500,0.7382,0.7382
-32.0500,12.1000,0.7159,0.7159
-32.1000,12.1500,0.7159,0.7159
-32.1500,12.2000,0.6801,0.6801
-32.1500,12.2500,0.6964,0.6964
-32.2000,12.3000,0.6708,0.6708
-32.2000,12.3500,0.6946,0.6946
-32.2500,12.4000,0.6708,0.6708
-32.2500,12.4500,0.6946,0.6946
-32.3000,12.5000,0.6801,0.6801
-32.3500,12.5500,0.6708,0.6708
-32.3500,12.6000,0.6946,0.6946
-32.4000,12.6500,0.6708,0.6708
-32.4500,12.7000,0.6500,0.6500
-32.4500,12.7500,0.6708,0.6708
-32.5000,12.8000,0.6500,0.6500
-32.5500,12.8500,0.6265,0.6265
-32.5500,12.9000,0.6519,0.6519
-32.6000,12.9500,0.6403,0.6403
-32.6000,13.0000,0.6727,0.6727
-32.6500,13.0500,0.6727,0.6727
-32.6500,13.1000,0.7071,0.7071
-32.6500,13.1500,0.7071,0.7071
-32.7000,13.2000,0.7000,0.7000
-32.7000,13.2500,0.7000,0.7000
-32.7000,13.3000,0.7000,0.7000
-32.7000,13.3500,0.7000,0.7000
-32.7000,13.4000,0.6964,0.6964
-32.6500,13.4500,0.7018,0.7018
-32.6500,13.5000,0.7071,0.7071
-32.6500,13.5500,0.7071,0.7071
-32.6000,13.6000,0.6801,0.6801
-32.5500,13.6500,0.6500,0.6500
-32.5500,13.7000,0.6708,0.6708
-32.5000,13.7500,0.6519,0.6519
-32.4500,13.8000,0.6403,0.6403
-32.4500,13.8500,0.6727,0.6727
-32.4000,13.9000,0.6727,0.6727
-32.3500,13.9500,0.6801,0.6801
-32.3000,14.0000,0.6946,0.6946
-32.2500,14.0500,0.7071,0.7071
-32.2000,14.0500,0.6964,0.6964
-32.1500,14.0500,0.6801,0.6801
-32.1000,14.0500,0.6671,0.6671
-32.0500,14.0500,0.6576,0.6576
-32.0000,14.1000,0.7018,0.7018
-31.9500,14.1000,0.7000,0.7000
-32.1500,14.0000,0.6325,0.6325
-32.2000,14.0000,0.6500,0.6500
-32.2500,14.0000,0.6708,0.6708
-32.3000,13.9500,0.6519,0.6519
-32.2500,13.9500,0.6265,0.6265
-32.2000,13.9500,0.6042,0.6042
-32.3000,13.9000,0.6103,0.6103
-32.3500,13.9000,0.6403,0.6403
-32.4000,13.8500,0.6364,0.6364
-32.3500,13.8500,0.6021,0.6021
-32.4000,13.8000,0.6021,0.6021
-32.3500,13.8000,0.5657,0.5657
-32.4000,13.7500,0.5701,0.5701
-32.4500,13.7500,0.6103,0.6103
-32.5000,13.7000,0.6265,0.6265
-32.4500,13.7000,0.5831,0.5831
-32.5000,13.6500,0.6042,0.6042
-32.4500,13.6500,0.5590,0.5590
-32.5000,13.6000,0.5852,0.5852
-32.5500,13.6000,0.6325,0.6325
-32.6000,13.5500,0.6671,0.6671
-32.5500,13.5500,0.6185,0.6185
-32.6000,13.5000,0.6576,0.6576
-32.5500,13.5000,0.6083,0.6083
-32.6000,13.4500,0.6519,0.6519
-32.5500,13.4500,0.6021,0.6021
-32.6000,13.4000,0.6500,0.6500
-32.6500,13.4000,0.7000,0.7000
-32.6500,13.3500,0.7000,0.7000
-32.6000,13.3500,0.6500,0.6500
-32.6500,13.3000,0.7000,0.7000
-32.6000,13.3000,0.6500,0.6500
-32.6500,13.2500,0.7000,0.7000
-32.6000,13.2500,0.6500,0.6500
-32.6500,13.2000,0.7018,0.7018
-32.6000,13.2000,0.6519,0.6519
-32.6000,13.1500,0.6576,0.6576
-32.5500,13.1500,0.6083,0.6083
-32.6000,13.1000,0.6671,0.6671
-32.5500,13.1000,0.6185,0.6185
-32.6000,13.0500,0.6801,0.6801
-32.5500,13.0500,0.6325,0.6325
-32.5500,13.0000,0.6500,0.6500
-32.5000,13.0000,0.6042,0.6042
-32.5500,12.9500,0.6708,0.6708
-32.5000,12.9500,0.6265,0.6265
-32.5000,12.9000,0.6519,0.6519
-32.4500,12.9000,0.6103,0.6103
-32.5000,12.8500,0.6708,0.6708
-32.4500,12.8500,0.6403,0.6403
-32.4500,12.8000,0.6708,0.6708
-32.4000,12.8000,0.6265,0.6265
-32.4000,12.7500,0.6519,0.6519
-32.3500,12.7500,0.6103,0.6103
-32.4000,12.7000,0.6801,0.6801
-32.3500,12.7000,0.6403,0.6403
-32.3500,12.6500,0.6727,0.6727
-32.3000,12.6500,0.6364,0.6364
-32.3000,12.6000,0.6727,0.6727
-32.2500,12.6000,0.6364,0.6364
-32.3000,12.5500,0.7071,0.7071
-32.2500,12.5500,0.6708,0.6708
-32.2500,12.5000,0.6946,0.6946
-32.2000,12.5000,0.6500,0.6500
-32.2000,12.4500,0.6708,0.6708
-32.1500,12.4500,0.6265,0.6265
-32.2000,12.4000,0.6946,0.6946
-32.1500,12.4000,0.6500,0.6500
-32.1500,12.3500,0.6708,0.6708
-32.1000,12.3500,0.6265,0.6265
-32.1500,12.3000,0.6946,0.6946
-32.1000,12.3000,0.6519,0.6519
-32.1000,12.2500,0.6801,0.6801
-32.0500,12.2500,0.6403,0.6403
-32.1000,12.2000,0.7106,0.7106
-32.0500,12.2000,0.6708,0.6708
-32.0500,12.1500,0.6946,0.6946
-32.0000,12.1500,0.6500,0.6500
-32.0000,12.1000,0.6708,0.6708
-31.9500,12.1000,0.6265,0.6265
-32.0000,12.0500,0.6946,0.6946
-31.9500,12.0500,0.6500,0.6500
-32.0000,12.0000,0.7159,0.7159
-31.9500,12.0000,0.6708,0.6708
-31.9500,11.9500,0.6946,0.6946
-31.9000,11.9500,0.6519,0.6519
-31.9500,11.9000,0.7211,0.7211
-31.9000,11.9000,0.6801,0.6801
-31.9500,11.8500,0.7500,0.7500
-31.9000,11.8500,0.7106,0.7106
-31.9000,11.8000,0.7382,0.7382
-31.8500,11.8000,0.6946,0.6946
-31.9000,11.7500,0.7616,0.7616
-31.8500,11.7500,0.7159,0.7159
-31.9000,11.7000,0.7826,0.7826
-31.8500,11.7000,0.7382,0.7382
-31.9000,11.6500,0.8062,0.8062
-31.8500,11.6500,0.7616,0.7616
-31.8500,11.6000,0.7826,0.7826
-31.8000,11.6000,0.7382,0.7382
-31.8500,11.5500,0.8062,0.8062
-31.8000,11.5500,0.7616,0.7616
-31.8500,11.5000,0.8276,0.8276
-31.8000,11.5000,0.7826,0.7826
-31.8500,11.4500,0.8500,0.8500
-31.8000,11.4500,0.8062,0.8062
-31.8500,11.4000,0.8746,0.8746
-31.8000,11.4000,0.8322,0.8322
-31.8500,11.3500,0.9014,0.9014
-31.8000,11.3500,0.8602,0.8602
-31.8000,11.3000,0.8860,0.8860
-31.7500,11.3000,0.8382,0.8382
-31.8000,11.2500,0.9014,0.9014
-31.7500,11.2500,0.8544,0.8544
-31.8000,11.2000,0.9192,0.9192
-31.7500,11.2000,0.8732,0.8732
-31.8000,11.1500,0.9394,0.9394
-31.8500,11.1500,0.9849,0.9849
-31.8500,11.1000,0.9434,0.9434
-31.8000,11.1000,0.9179,0.9179
-31.8500,11.0500,0.9014,0.9014
-31.9000,11.0500,0.9301,0.9301
-31.9000,11.0000,0.8902,0.8902
-31.8500,11.0000,0.8602,0.8602
-31.9000,10.9500,0.8500,0.8500
-31.9500,10.9500,0.8746,0.8746
-32.0000,10.9000,0.8602,0.8602
-31.9500,10.9000,0.8322,0.8322
-32.0000,10.8500,0.8201,0.8201
-32.0500,10.8500,0.8515,0.8515
-32.0500,10.8000,0.8139,0.8139
-32.0000,10.8000,0.7810,0.7810
-32.0500,10.7500,0.7778,0.7778
-32.1000,10.7500,0.8062,0.8062
-32.1500,10.7000,0.7826,0.7826
-32.2000,10.7000,0.8062,0.8062
-32.2500,10.6500,0.7906,0.7906
-32.2000,10.6500,0.7632,0.7632
-32.1500,10.6500,0.7382,0.7382
-32.1000,10.7000,0.7616,0.7616
-32.2500,10.6000,0.7500,0.7500
-32.3000,10.6000,0.7810,0.7810
-32.3500,10.6000,0.7500,0.7500
-32.4000,10.5500,0.7382,0.7382
-32.3500,10.5500,0.7778,0.7778
-32.3000,10.5500,0.7433,0.7433
-32.4000,10.5000,0.7616,0.7616
-32.4500,10.5000,0.7159,0.7159
-32.5000,10.4500,0.6946,0.6946
-32.4500,10.4500,0.7382,0.7382
-32.5000,10.4000,0.7211,0.7211
-32.5500,10.4000,0.6801,0.6801
-32.6000,10.3500,0.6727,0.6727
-32.6500,10.3500,0.6364,0.6364
-32.7000,10.3000,0.6364,0.6364
-32.6500,10.3000,0.6727,0.6727
-32.6000,10.3000,0.6964,0.6964
-32.5500,10.3500,0.7106,0.7106
-32.7000,10.2500,0.6727,0.6727
-32.7500,10.2500,0.6364,0.6364
-32.8000,10.2000,0.6364,0.6364
-32.8500,10.2000,0.6021,0.6021
-32.9000,10.1500,0.6021,0.6021
-32.8500,10.1500,0.6364,0.6364
-32.8000,10.1500,0.6727,0.6727
-32.7500,10.2000,0.6727,0.6727
-32.9000,10.1000,0.6364,0.6364
-32.9500,10.1000,0.6021,0.6021
-33.0000,10.0500,0.6021,0.6021
-32.9500,10.0500,0.6364,0.6364
-33.0000,10.0000,0.6325,0.6325
-33.0500,10.0000,0.6021,0.6021
-33.1000,9.9500,0.6021,0.6021
-33.0500,9.9500,0.6042,0.6042
-33.1000,9.9000,0.5831,0.5831
-33.1500,9.9000,0.6021,0.6021
-33.2000,9.8500,0.6021,0.6021
-33.1500,9.8500,0.5701,0.5701
-33.2000,9.8000,0.5657,0.5657
-33.2500,9.8000,0.6021,0.6021
-33.3000,9.7500,0.6103,0.6103
-33.3500,9.7500,0.6265,0.6265
-33.4000,9.7000,0.6364,0.6364
-33.3500,9.7000,0.6265,0.6265
-33.3000,9.7000,0.5831,0.5831
-33.2500,9.7500,0.5701,0.5701
-33.4000,9.6500,0.6265,0.6265
-33.4500,9.6500,0.6364,0.6364
-33.5000,9.6000,0.6364,0.6364
-33.5500,9.6000,0.6021,0.6021
-33.6000,9.5500,0.6103,0.6103
-33.5500,9.5500,0.6265,0.6265
-33.5000,9.5500,0.6021,0.6021
-33.4500,9.6000,0.6103,0.6103
-33.6000,9.5000,0.6042,0.6042
-33.6500,9.5000,0.6265,0.6265
-33.7000,9.5000,0.6042,0.6042
-33.7500,9.4500,0.6265,0.6265
-33.7000,9.4500,0.6042,0.6042
-33.6500,9.4500,0.5831,0.5831
-33.7500,9.4000,0.5831,0.5831
-33.8000,9.4000,0.6103,0.6103
-33.8500,9.3500,0.6021,0.6021
-33.9000,9.3500,0.6265,0.6265
-33.9500,9.3000,0.6364,0.6364
-33.9000,9.3000,0.6021,0.6021
-33.8500,9.3000,0.5657,0.5657
-33.8000,9.3500,0.5701,0.5701
-33.9500,9.2500,0.6021,0.6021
-34.0000,9.2500,0.6265,0.6265
-34.0500,9.2500,0.6364,0.6364
-34.1000,9.2000,0.6265,0.6265
-34.0500,9.2000,0.6042,0.6042
-34.0000,9.2000,0.5831,0.5831
-34.1000,9.1500,0.5831,0.5831
-34.1500,9.1500,0.6103,0.6103
-34.2000,9.1500,0.6265,0.6265
-34.2500,9.1000,0.6364,0.6364
-34.2000,9.1000,0.6021,0.6021
-34.1500,9.1000,0.5701,0.5701
-34.2500,9.0500,0.6021,0.6021
-34.3000,9.0500,0.6364,0.6364
-34.3500,9.0500,0.6265,0.6265
-34.4000,9.0000,0.6364,0.6364
-34.3500,9.0000,0.6265,0.6265
-34.3000,9.0000,0.6021,0.6021
-34.4000,8.9500,0.6103,0.6103
-34.4500,8.9500,0.6364,0.6364
-34.5000,8.9500,0.6021,0.6021
-34.5500,8.9000,0.6103,0.6103
-34.5000,8.9000,0.6265,0.6265
-34.4500,8.9000,0.6021,0.6021
-34.5500,8.8500,0.6103,0.6103
-34.6000,8.8500,0.6265,0.6265
-34.6500,8.8500,0.6021,0.6021
-34.7000,8.8000,0.6021,0.6021
-34.6500,8.8000,0.6364,0.6364
-34.6000,8.8000,0.6021,0.6021
-34.7000,8.7500,0.6265,0.6265
-34.7500,8.7500,0.6103,0.6103
-34.8000,8.7000,0.6265,0.6265
-34.7500,8.7000,0.6042,0.6042
-34.8000,8.6500,0.5831,0.5831
-34.8500,8.6500,0.6042,0.6042
-34.9000,8.6500,0.5701,0.5701
-34.9500,8.6000,0.5657,0.5657
-34.9000,8.6000,0.5831,0.5831
-34.8500,8.6000,0.5590,0.5590
-34.9500,8.5500,0.5590,0.5590
-35.0000,8.5500,0.5701,0.5701
-35.0500,8.5500,0.5408,0.5408
-35.1000,8.5000,0.5590,0.5590
-35.0500,8.5000,0.5701,0.5701
-35.0000,8.5000,0.5408,0.5408
-35.1000,8.4500,0.5657,0.5657
-35.1500,8.4500,0.5831,0.5831
-35.2000,8.4000,0.5831,0.5831
-35.1500,8.4000,0.5590,0.5590
-35.2000,8.3500,0.5408,0.5408
-35.2500,8.3500,0.5701,0.5701
-35.3000,8.3500,0.6021,0.6021
-35.3500,8.3000,0.5831,0.5831
-35.3000,8.3000,0.5590,0.5590
-35.2500,8.3000,0.5315,0.5315
-35.3500,8.2500,0.5385,0.5385
-35.4000,8.2500,0.5590,0.5590
-35.4500,8.2500,0.5701,0.5701
-35.5000,8.2000,0.5701,0.5701
-35.4500,8.2000,0.5408,0.5408
-35.4000,8.2000,0.5148,0.5148
-35.5000,8.1500,0.5315,0.5315
-35.5500,8.1500,0.5657,0.5657
-35.6000,8.1500,0.5831,0.5831
-35.6500,8.1000,0.6021,0.6021
-35.6000,8.1000,0.5657,0.5657
-35.5500,8.1000,0.5315,0.5315
-35.6500,8.0500,0.5590,0.5590
-35.7000,8.0500,0.5831,0.5831
-35.7500,8.0500,0.6042,0.6042
-35.8000,8.0000,0.5831,0.5831
-35.7500,8.0000,0.5590,0.5590
-35.7000,8.0000,0.5385,0.5385
-35.8000,7.9500,0.5385,0.5385
-35.8500,7.9500,0.5590,0.5590
-35.9000,7.9500,0.5831,0.5831
-35.9500,7.9500,0.6103,0.6103
-36.0000,7.9000,0.6021,0.6021
-36.0500,7.9000,0.6364,0.6364
-36.1000,7.9000,0.6727,0.6727
-36.1500,7.9000,0.7071,0.7071
-36.2000,7.9000,0.7433,0.7433
-36.2500,7.9000,0.7762,0.7762
-36.3000,7.9000,0.7906,0.7906
-36.2500,7.8500,0.7382,0.7382
-36.2000,7.8500,0.7071,0.7071
-36.1500,7.8500,0.6727,0.6727
-36.1000,7.8500,0.6364,0.6364
-36.0500,7.8500,0.6021,0.6021
-36.0000,7.8500,0.5657,0.5657
-35.9500,7.9000,0.5701,0.5701
-35.9000,7.9000,0.5408,0.5408
-35.8500,7.9000,0.5148,0.5148
-36.2500,12.3500,0.7071,0.7071
-36.3000,12.3500,0.6727,0.6727
-36.3500,12.3500,0.6364,0.6364
-36.4000,12.3000,0.6364,0.6364
-36.3500,12.3000,0.6727,0.6727
-36.3000,12.3000,0.7071,0.7071
-36.4000,12.2500,0.6727,0.6727
-36.4500,12.2500,0.6403,0.6403
-36.5000,12.2500,0.6103,0.6103
-36.5500,12.2000,0.6265,0.6265
-36.5000,12.2000,0.6519,0.6519
-36.4500,12.2000,0.6500,0.6500
-36.5500,12.1500,0.6500,0.6500
-36.6000,12.1500,0.6500,0.6500
-36.6500,12.1000,0.6519,0.6519
-36.6000,12.1000,0.6265,0.6265
-36.6500,12.0500,0.6103,0.6103
-36.7000,12.0500,0.6403,0.6403
-36.7500,12.0000,0.6364,0.6364
-36.8000,12.0000,0.6364,0.6364
-36.8500,11.9500,0.6364,0.6364
-36.8000,11.9500,0.6265,0.6265
-36.7500,11.9500,0.6021,0.6021
-36.7000,12.0000,0.6021,0.6021
-36.8500,11.9000,0.6103,0.6103
-36.9000,11.9000,0.6403,0.6403
-36.9500,11.8500,0.6265,0.6265
-37.0000,11.8500,0.6265,0.6265
-37.0500,11.8000,0.6403,0.6403
-37.0000,11.8000,0.6103,0.6103
-36.9500,11.8000,0.5831,0.5831
-36.9000,11.8500,0.6021,0.6021
-37.0500,11.7500,0.6021,0.6021
-37.1000,11.7500,0.6364,0.6364
-37.1500,11.7500,0.6364,0.6364
-37.2000,11.7000,0.6364,0.6364
-37.1500,11.7000,0.6265,0.6265
-37.1000,11.7000,0.6021,0.6021
-37.2000,11.6500,0.6042,0.6042
-37.2500,11.6500,0.6265,0.6265
-37.3000,11.6000,0.6103,0.6103
-37.2500,11.6000,0.5831,0.5831
-37.3000,11.5500,0.5701,0.5701
-37.3500,11.5500,0.6021,0.6021
-37.4000,11.5500,0.6103,0.6103
-37.4500,11.5000,0.6265,0.6265
-37.4000,11.5000,0.6021,0.6021
-37.3500,11.5000,0.5657,0.5657
-37.4500,11.4500,0.5831,0.5831
-37.5000,11.4500,0.6103,0.6103
-37.5500,11.4000,0.6021,0.6021
-37.5000,11.4000,0.5701,0.5701
-37.5500,11.3500,0.5657,0.5657
-37.6000,11.3500,0.6021,0.6021
-37.6500,11.3000,0.6021,0.6021
-37.6000,11.3000,0.5657,0.5657
-37.6500,11.2500,0.5590,0.5590
-37.7000,11.2500,0.5831,0.5831
-37.7500,11.2500,0.6103,0.6103
-37.8000,11.2000,0.6021,0.6021
-37.7500,11.2000,0.5701,0.5701
-37.7000,11.2000,0.5408,0.5408
-37.8000,11.1500,0.5657,0.5657
-37.8500,11.1500,0.6021,0.6021
-37.9000,11.1500,0.6403,0.6403
-37.9500,11.1000,0.6519,0.6519
-37.9000,11.1000,0.6103,0.6103
-37.8500,11.1000,0.5701,0.5701
-37.9500,11.0500,0.6265,0.6265
-38.0000,11.0500,0.6708,0.6708
-38.0500,11.0000,0.6519,0.6519
-38.0000,11.0000,0.6265,0.6265
-38.0500,10.9500,0.6103,0.6103
-38.1000,10.9500,0.6403,0.6403
-38.1500,10.9000,0.6364,0.6364
-38.1000,10.9000,0.6021,0.6021
-38.1500,10.8500,0.6021,0.6021
-38.2000,10.8500,0.6403,0.6403
-38.2500,10.8000,0.6519,0.6519
-38.3000,10.8000,0.6946,0.6946
-38.3500,10.7500,0.7071,0.7071
-38.3000,10.7500,0.6708,0.6708
-38.2500,10.7500,0.6265,0.6265
-38.2000,10.8000,0.6103,0.6103
-38.3500,10.7000,0.6727,0.6727
-38.4000,10.7000,0.7071,0.7071
-38.4500,10.6500,0.7071,0.7071
-38.4000,10.6500,0.6727,0.6727
-38.4500,10.6000,0.6727,0.6727
-38.5000,10.6000,0.7071,0.7071
-38.5500,10.5500,0.7071,0.7071
-38.5000,10.5500,0.6727,0.6727
-38.5500,10.5000,0.6801,0.6801
-38.6000,10.5000,0.7106,0.7106
-38.6500,10.4500,0.7211,0.7211
-38.6000,10.4500,0.6946,0.6946
-38.6500,10.4000,0.7159,0.7159
-38.6000,10.4000,0.6708,0.6708
-38.6500,10.3500,0.6946,0.6946
-38.7000,10.3500,0.7382,0.7382
-38.7500,10.3000,0.7382,0.7382
-38.7000,10.3000,0.7106,0.7106
-38.7500,10.2500,0.7211,0.7211
-38.7000,10.2500,0.6801,0.6801
-38.7500,10.2000,0.6946,0.6946
-38.8000,10.2000,0.7382,0.7382
-38.8500,10.1500,0.7433,0.7433
-38.8000,10.1500,0.7159,0.7159
-38.8500,10.1000,0.7382,0.7382
-38.9000,10.1000,0.7433,0.7433
-38.9500,10.0500,0.7433,0.7433
-38.9000,10.0500,0.7616,0.7616
-38.9500,10.0000,0.7778,0.7778
-38.9000,10.0000,0.7433,0.7433
-38.9500,9.9500,0.7762,0.7762
-39.0000,9.9500,0.7616,0.7616
-39.0500,9.9000,0.7382,0.7382
-39.0000,9.9000,0.7826,0.7826
-39.0500,9.8500,0.7632,0.7632
-39.0000,9.8500,0.8062,0.8062
-39.0500,9.8000,0.7906,0.7906
-39.1000,9.8000,0.7500,0.7500
-39.1000,9.7500,0.7810,0.7810
-39.0500,9.7500,0.8201,0.8201
-39.1000,9.7000,0.8139,0.8139
-39.1500,9.7000,0.7778,0.7778
-39.1500,9.6500,0.8139,0.8139
-39.1000,9.6500,0.8382,0.8382
